news_id,ticker,date,title,content,source,url,company_name,text,lexicon_score,logistic_score,finbert_score,sentiment_score
000002-20250305-0,000002.SZ,2025-03-05,万科A 2025-03-05 日行情文本摘要,2025-03-05，万科AA股交易日行情记录；开盘价7.6；最高价7.69；最低价7.42；收盘价7.53；成交量1364691；按开盘价计算当日下跌0.92%；该条为程序根据当日OHLCV行情生成的文本补充，用于保证每日行情数据均有对应文本字段；不代表外部新闻报道。,程序生成行情文本摘要,,万科A,万科A 2025-03-05 日行情文本摘要 2025-03-05，万科AA股交易日行情记录；开盘价7.6；最高价7.69；最低价7.42；收盘价7.53；成交量1364691；按开盘价计算当日下跌0.92%；该条为程序根据当日OHLCV行情生成的文本补充，用于保证每日行情数据均有对应文本字段；不代表外部新闻报道。,-1,-1,0,-1.0
000002-20250306-0,000002.SZ,2025-03-06,万科A 2025-03-06 日行情文本摘要,2025-03-06，万科AA股交易日行情记录；开盘价7.58；最高价7.82；最低价7.56；收盘价7.77；成交量2117133；按开盘价计算当日上涨2.51%；该条为程序根据当日OHLCV行情生成的文本补充，用于保证每日行情数据均有对应文本字段；不代表外部新闻报道。,程序生成行情文本摘要,,万科A,万科A 2025-03-06 日行情文本摘要 2025-03-06，万科AA股交易日行情记录；开盘价7.58；最高价7.82；最低价7.56；收盘价7.77；成交量2117133；按开盘价计算当日上涨2.51%；该条为程序根据当日OHLCV行情生成的文本补充，用于保证每日行情数据均有对应文本字段；不代表外部新闻报道。,1,1,0,1.0
000002-20250307-0,000002.SZ,2025-03-07,万科A 2025-03-07 日行情文本摘要,2025-03-07，万科AA股交易日行情记录；开盘价7.65；最高价7.66；最低价7.52；收盘价7.53；成交量1593728；按开盘价计算当日下跌1.57%；该条为程序根据当日OHLCV行情生成的文本补充，用于保证每日行情数据均有对应文本字段；不代表外部新闻报道。,程序生成行情文本摘要,,万科A,万科A 2025-03-07 日行情文本摘要 2025-03-07，万科AA股交易日行情记录；开盘价7.65；最高价7.66；最低价7.52；收盘价7.53；成交量1593728；按开盘价计算当日下跌1.57%；该条为程序根据当日OHLCV行情生成的文本补充，用于保证每日行情数据均有对应文本字段；不代表外部新闻报道。,-1,-1,0,-1.0
000002-20250310-0,000002.SZ,2025-03-10,万科A 2025-03-10 日行情文本摘要,2025-03-10，万科AA股交易日行情记录；开盘价7.54；最高价7.57；最低价7.44；收盘价7.48；成交量977810；按开盘价计算当日下跌0.80%；该条为程序根据当日OHLCV行情生成的文本补充，用于保证每日行情数据均有对应文本字段；不代表外部新闻报道。,程序生成行情文本摘要,,万科A,万科A 2025-03-10 日行情文本摘要 2025-03-10，万科AA股交易日行情记录；开盘价7.54；最高价7.57；最低价7.44；收盘价7.48；成交量977810；按开盘价计算当日下跌0.80%；该条为程序根据当日OHLCV行情生成的文本补充，用于保证每日行情数据均有对应文本字段；不代表外部新闻报道。,-1,-1,0,-1.0
000002-20250311-0,000002.SZ,2025-03-11,万科A 2025-03-11 日行情文本摘要,2025-03-11，万科AA股交易日行情记录；开盘价7.4；最高价7.45；最低价7.35；收盘价7.43；成交量872393；按开盘价计算当日上涨0.41%；该条为程序根据当日OHLCV行情生成的文本补充，用于保证每日行情数据均有对应文本字段；不代表外部新闻报道。,程序生成行情文本摘要,,万科A,万科A 2025-03-11 日行情文本摘要 2025-03-11，万科AA股交易日行情记录；开盘价7.4；最高价7.45；最低价7.35；收盘价7.43；成交量872393；按开盘价计算当日上涨0.41%；该条为程序根据当日OHLCV行情生成的文本补充，用于保证每日行情数据均有对应文本字段；不代表外部新闻报道。,1,1,0,1.0
000002-20250312-0,000002.SZ,2025-03-12,万科A 2025-03-12 日行情文本摘要,2025-03-12，万科AA股交易日行情记录；开盘价7.43；最高价7.48；最低价7.4；收盘价7.44；成交量661168；按开盘价计算当日上涨0.13%；该条为程序根据当日OHLCV行情生成的文本补充，用于保证每日行情数据均有对应文本字段；不代表外部新闻报道。,程序生成行情文本摘要,,万科A,万科A 2025-03-12 日行情文本摘要 2025-03-12，万科AA股交易日行情记录；开盘价7.43；最高价7.48；最低价7.4；收盘价7.44；成交量661168；按开盘价计算当日上涨0.13%；该条为程序根据当日OHLCV行情生成的文本补充，用于保证每日行情数据均有对应文本字段；不代表外部新闻报道。,1,1,0,1.0
000002-20250313-0,000002.SZ,2025-03-13,万科A:万科企业股份有限公司关于“20万科02”公司债券付息、赎回结果暨摘牌公告,其他；摘牌公告；一般付息公告；赎回结果公告,东方财富公告,https://data.eastmoney.com/notices/detail/000002/AN202503131644336827.html,万科A,万科A:万科企业股份有限公司关于“20万科02”公司债券付息、赎回结果暨摘牌公告 其他；摘牌公告；一般付息公告；赎回结果公告,0,0,0,0.0
000002-20250314-0,000002.SZ,2025-03-14,万科A:关于为银行贷款事项提供担保的公告,提供/对外担保公告,东方财富公告,https://data.eastmoney.com/notices/detail/000002/AN202503131644341274.html,万科A,万科A:关于为银行贷款事项提供担保的公告 提供/对外担保公告,0,0,0,0.0
000002-20250317-0,000002.SZ,2025-03-17,万科A 2025-03-17 日行情文本摘要,2025-03-17，万科AA股交易日行情记录；开盘价7.6；最高价7.73；最低价7.54；收盘价7.56；成交量1290089；按开盘价计算当日下跌0.53%；该条为程序根据当日OHLCV行情生成的文本补充，用于保证每日行情数据均有对应文本字段；不代表外部新闻报道。,程序生成行情文本摘要,,万科A,万科A 2025-03-17 日行情文本摘要 2025-03-17，万科AA股交易日行情记录；开盘价7.6；最高价7.73；最低价7.54；收盘价7.56；成交量1290089；按开盘价计算当日下跌0.53%；该条为程序根据当日OHLCV行情生成的文本补充，用于保证每日行情数据均有对应文本字段；不代表外部新闻报道。,-1,-1,0,-1.0
000002-20250318-0,000002.SZ,2025-03-18,万科A 2025-03-18 日行情文本摘要,2025-03-18，万科AA股交易日行情记录；开盘价7.57；最高价7.59；最低价7.49；收盘价7.53；成交量893408；按开盘价计算当日下跌0.53%；该条为程序根据当日OHLCV行情生成的文本补充，用于保证每日行情数据均有对应文本字段；不代表外部新闻报道。,程序生成行情文本摘要,,万科A,万科A 2025-03-18 日行情文本摘要 2025-03-18，万科AA股交易日行情记录；开盘价7.57；最高价7.59；最低价7.49；收盘价7.53；成交量893408；按开盘价计算当日下跌0.53%；该条为程序根据当日OHLCV行情生成的文本补充，用于保证每日行情数据均有对应文本字段；不代表外部新闻报道。,-1,-1,0,-1.0
000002-20250319-0,000002.SZ,2025-03-19,万科A:关于董事会会议召开日期的公告,其他,东方财富公告,https://data.eastmoney.com/notices/detail/000002/AN202503181644486486.html,万科A,万科A:关于董事会会议召开日期的公告 其他,0,0,0,0.0
000002-20250320-0,000002.SZ,2025-03-20,万科A 2025-03-20 日行情文本摘要,2025-03-20，万科AA股交易日行情记录；开盘价7.45；最高价7.49；最低价7.41；收盘价7.43；成交量612302；按开盘价计算当日下跌0.27%；该条为程序根据当日OHLCV行情生成的文本补充，用于保证每日行情数据均有对应文本字段；不代表外部新闻报道。,程序生成行情文本摘要,,万科A,万科A 2025-03-20 日行情文本摘要 2025-03-20，万科AA股交易日行情记录；开盘价7.45；最高价7.49；最低价7.41；收盘价7.43；成交量612302；按开盘价计算当日下跌0.27%；该条为程序根据当日OHLCV行情生成的文本补充，用于保证每日行情数据均有对应文本字段；不代表外部新闻报道。,-1,-1,0,-1.0
000002-20250321-0,000002.SZ,2025-03-21,万科A 2025-03-21 日行情文本摘要,2025-03-21，万科AA股交易日行情记录；开盘价7.4；最高价7.42；最低价7.27；收盘价7.36；成交量1306621；按开盘价计算当日下跌0.54%；该条为程序根据当日OHLCV行情生成的文本补充，用于保证每日行情数据均有对应文本字段；不代表外部新闻报道。,程序生成行情文本摘要,,万科A,万科A 2025-03-21 日行情文本摘要 2025-03-21，万科AA股交易日行情记录；开盘价7.4；最高价7.42；最低价7.27；收盘价7.36；成交量1306621；按开盘价计算当日下跌0.54%；该条为程序根据当日OHLCV行情生成的文本补充，用于保证每日行情数据均有对应文本字段；不代表外部新闻报道。,-1,-1,0,-1.0
000002-20250324-0,000002.SZ,2025-03-24,万科A 2025-03-24 日行情文本摘要,2025-03-24，万科AA股交易日行情记录；开盘价7.35；最高价7.35；最低价7.15；收盘价7.18；成交量1050613；按开盘价计算当日下跌2.31%；该条为程序根据当日OHLCV行情生成的文本补充，用于保证每日行情数据均有对应文本字段；不代表外部新闻报道。,程序生成行情文本摘要,,万科A,万科A 2025-03-24 日行情文本摘要 2025-03-24，万科AA股交易日行情记录；开盘价7.35；最高价7.35；最低价7.15；收盘价7.18；成交量1050613；按开盘价计算当日下跌2.31%；该条为程序根据当日OHLCV行情生成的文本补充，用于保证每日行情数据均有对应文本字段；不代表外部新闻报道。,-1,-1,0,-1.0
000002-20250325-0,000002.SZ,2025-03-25,万科A 2025-03-25 日行情文本摘要,2025-03-25，万科AA股交易日行情记录；开盘价7.17；最高价7.23；最低价7.14；收盘价7.19；成交量655037；按开盘价计算当日上涨0.28%；该条为程序根据当日OHLCV行情生成的文本补充，用于保证每日行情数据均有对应文本字段；不代表外部新闻报道。,程序生成行情文本摘要,,万科A,万科A 2025-03-25 日行情文本摘要 2025-03-25，万科AA股交易日行情记录；开盘价7.17；最高价7.23；最低价7.14；收盘价7.19；成交量655037；按开盘价计算当日上涨0.28%；该条为程序根据当日OHLCV行情生成的文本补充，用于保证每日行情数据均有对应文本字段；不代表外部新闻报道。,1,-1,0,0.0
000002-20250326-0,000002.SZ,2025-03-26,万科A 2025-03-26 日行情文本摘要,2025-03-26，万科AA股交易日行情记录；开盘价7.19；最高价7.26；最低价7.18；收盘价7.2；成交量709377；按开盘价计算当日上涨0.14%；该条为程序根据当日OHLCV行情生成的文本补充，用于保证每日行情数据均有对应文本字段；不代表外部新闻报道。,程序生成行情文本摘要,,万科A,万科A 2025-03-26 日行情文本摘要 2025-03-26，万科AA股交易日行情记录；开盘价7.19；最高价7.26；最低价7.18；收盘价7.2；成交量709377；按开盘价计算当日上涨0.14%；该条为程序根据当日OHLCV行情生成的文本补充，用于保证每日行情数据均有对应文本字段；不代表外部新闻报道。,1,1,0,1.0
000002-20250327-0,000002.SZ,2025-03-27,万科A 2025-03-27 日行情文本摘要,2025-03-27，万科AA股交易日行情记录；开盘价7.19；最高价7.22；最低价7.11；收盘价7.17；成交量562048；按开盘价计算当日下跌0.28%；该条为程序根据当日OHLCV行情生成的文本补充，用于保证每日行情数据均有对应文本字段；不代表外部新闻报道。,程序生成行情文本摘要,,万科A,万科A 2025-03-27 日行情文本摘要 2025-03-27，万科AA股交易日行情记录；开盘价7.19；最高价7.22；最低价7.11；收盘价7.17；成交量562048；按开盘价计算当日下跌0.28%；该条为程序根据当日OHLCV行情生成的文本补充，用于保证每日行情数据均有对应文本字段；不代表外部新闻报道。,-1,-1,0,-1.0
000002-20250328-0,000002.SZ,2025-03-28,万科A 2025-03-28 日行情文本摘要,2025-03-28，万科AA股交易日行情记录；开盘价7.17；最高价7.21；最低价7.11；收盘价7.12；成交量491441；按开盘价计算当日下跌0.70%；该条为程序根据当日OHLCV行情生成的文本补充，用于保证每日行情数据均有对应文本字段；不代表外部新闻报道。,程序生成行情文本摘要,,万科A,万科A 2025-03-28 日行情文本摘要 2025-03-28，万科AA股交易日行情记录；开盘价7.17；最高价7.21；最低价7.11；收盘价7.12；成交量491441；按开盘价计算当日下跌0.70%；该条为程序根据当日OHLCV行情生成的文本补充，用于保证每日行情数据均有对应文本字段；不代表外部新闻报道。,-1,-1,0,-1.0
000002-20250329-0,000002.SZ,2025-03-29,万科A:关于担保进展情况的公告,其他担保公告,东方财富公告,https://data.eastmoney.com/notices/detail/000002/AN202503281648748678.html,万科A,万科A:关于担保进展情况的公告 其他担保公告,0,0,0,0.0
